Token,Cosine
enable_A27238_2_token,0.19247319515757771
want_D01029_41_token,0.19246396807728658
allowed_A18433_4_token,0.192435347030841
lifestyle_A12148_21_token,0.19243251662776778
utility_A28500_5_token,0.1924162419505327
##ed_A28327_14_token,0.19239124419002593
brings_A28222_16_token,0.1923150643427963
bring_A30315_8_token,0.1922798404252809
surgery_A21351_2_token,0.19227805026322414
see_A17004_6_token,0.19226423354011768
opportunities_A19366_5_token,0.19219557976845322
allow_A12305_4_token,0.19219017539435151
provide_A20090_3_token,0.19207969837092115
citizens_A28500_11_token,0.19205235036067392
necessary_A19491_5_cls,0.19204799290637523
people_A19050_5_token,0.19203565471785397
people_D01126_75_token,0.19202326296992137
##ity_A21407_3_token,0.19201560359527295
connect_A12245_6_token,0.19199861778693303
society_A22054_15_token,0.19194881746227282
##h_A18042_7_token,0.19192589358804832
trauma_A29262_18_token,0.1919160759660149
options_A21469_9_token,0.19186223550964263
fun_A22253_8_token,0.19182347824919949
comfortable_A21199_16_token,0.19177806314097912
human_A12095_24_token,0.1917757344384403
enjoy_A27257_9_token,0.1917733915648886
profit_A22353_33_token,0.19173444834612138
##ration_A24176_3_token,0.1917201399193603
stay_D02029_26_token,0.19169259104526376
feel_A20360_9_token,0.19163008309908292
people_A20228_1_cls,0.19160709656470004
serious_A20085_14_token,0.19160306541369812
create_A18042_12_token,0.19156640935760125
many_A30319_1_cls,0.19149872233644563
give_D27071_3_token,0.1914789983781078
solid_A27378_12_token,0.19141849915478595
meal_A24176_13_token,0.19138276126998144
enjoyed_A28222_9_token,0.19125862793266593
live_A12305_10_token,0.191241502404002
promote_A19491_7_cls,0.19122232427025398
people_D01033_4_token,0.1911789543528593
##h_A23002_6_token,0.1911729468526021
lifestyle_A21469_8_token,0.19115978988505244
##ized_A20134_5_token,0.1911594100643738
disrupted_A22063_21_token,0.19115538274657745
human_D01033_45_token,0.19105778603172333
storytelling_A19366_4_token,0.19101285662690673
happiness_A29271_37_token,0.1909801771325357
many_A17004_7_token,0.19094408283933423
##ting_A28317_5_token,0.19093437344288294
people_A18389_1_cls,0.19087055081512497
relax_A24378_18_token,0.1908696066601387
harmful_A09002_12_token,0.1908443484644929
people_A26058_3_token,0.19082735181910013
situations_A27257_18_token,0.19082596631905793
##ize_A20085_4_token,0.19081031796635556
convenient_A24176_12_token,0.1907575468087131
using_A07034_19_token,0.1907186809015256
cannot_A30256_29_token,0.19067155102757433
cheap_A23483_5_token,0.19051287647619655
allow_A24176_20_token,0.19048311338010276
wild_A18042_23_token,0.19040012291259117
competition_A19491_9_token,0.1903854398372807
creative_A21280_12_token,0.1903614169448569
many_A21206_18_token,0.1903389620016569
able_A20412_15_token,0.1903130000322439
comforting_A20294_10_token,0.19022010852345209
legitimate_A24011_1_token,0.1902076734387269
##keepers_A18042_16_token,0.1902008655627594
convenient_A30272_12_token,0.1901813323013013
##s_A20090_2_cls,0.1901161742140675
encourage_D01013_53_token,0.19008936570240023
increases_A28103_3_token,0.1900338633025991
surgery_A28259_2_token,0.1900172991268901
people_A19054_9_cls,0.18994934787178597
stories_A19139_23_token,0.18989702384615598
consistent_A30256_7_token,0.18988893818108807
everyone_A27369_8_token,0.1898195779164084
success_A23006_33_token,0.18975859344486878
##ized_A12433_5_token,0.1897531763470632
harmless_A19460_19_token,0.18974518874177926
people_A22011_1_token,0.18969837025008507
##izing_A28326_2_token,0.18969741237051935
missionaries_A29383_1_cls,0.18968690609374242
makes_A20171_3_token,0.1896113496541864
help_A22129_6_cls,0.1895946260781316
new_A07089_18_token,0.18953904543316513
provides_A30256_3_token,0.18950634568065108
used_A22011_16_token,0.1894425676021578
##ivity_A29383_9_token,0.1893775992023939
many_A12245_1_cls,0.18935603417499722
valuable_A20412_4_token,0.1892815696520257
groups_A12433_6_token,0.18927405597769514
society_A09037_10_token,0.18926932750523726
feel_A20171_5_token,0.1892277179648065
help_A21469_3_cls,0.1892136992418278
##izing_A09031_2_token,0.18913342098761143
##s_A17004_2_cls,0.18902641064242312
people_A23490_19_token,0.18901862465099564
##izing_A22129_2_token,0.18900677283353443
##ities_A27369_18_token,0.18898163689866
seeking_A19239_19_token,0.18891531978244164
outstanding_A23006_16_token,0.18891093431614786
many_A22353_1_cls,0.18886295780103807
children_A25124_1_token,0.18879127462312775
achievement_A12095_26_token,0.18875863724527714
people_A07034_12_token,0.18874542598763186
sit_A19128_14_token,0.18869465900560572
prevalent_A28326_18_token,0.18868174694425724
people_A09076_12_token,0.18865504470384362
allow_A12292_4_token,0.1886462147960428
allowed_A21289_5_token,0.18862810679867728
celebrate_A12095_20_token,0.18859941237017233
everyone_A21199_9_token,0.1885734818495158
increasing_A30394_12_token,0.1885363550551296
able_A18216_4_token,0.18852770695033128
bringing_A27103_18_token,0.18851432381127076
skills_D27071_18_token,0.18848488344610492
surgery_A19050_2_token,0.1884537230451893
available_A07089_20_token,0.18843665424758912
face_A20469_10_token,0.18839184661172576
driving_A18124_13_token,0.18831797305441705
harm_A07051_24_token,0.1882674997525859
excellent_A20090_5_cls,0.1882574577429141
chatting_D01126_70_token,0.18823189262494375
suffer_A26058_5_token,0.18821138833104417
##s_A19050_4_cls,0.18813937924235885
##ting_A18109_4_token,0.1881128725202023
culture_A27238_11_token,0.18807104729082044
people_A12140_2_cls,0.18799589286770738
use_A12245_3_token,0.18797679540020445
ban_A07073_4_token,0.18796520549152246
helps_A26059_2_token,0.18794943942999473
surgery_A20171_2_token,0.18790587580908616
education_A22063_17_token,0.18786945014164366
find_A21206_23_token,0.18783533552246776
celebrate_A12433_16_token,0.18781478947252261
people_A18389_1_token,0.18780686400953922
surgery_A19054_6_token,0.18778172520654812
banned_A27103_6_token,0.1877424620115493
show_A19491_14_token,0.18774098083801286
##ization_A19460_2_token,0.18769676197925347
help_A19114_9_token,0.18758564746183595
people_A19331_1_token,0.18755393497847375
enjoy_A24176_23_token,0.18755109016637278
people_A19054_7_cls,0.18753597366879557
social_A20294_14_token,0.18752657278980078
many_D02030_14_token,0.18752166324772837
put_D01013_3_token,0.1875040829885633
people_A23490_19_cls,0.18747961346866093
movies_A07073_18_token,0.187416474355152
sell_A27110_4_token,0.1873893142698203
lives_D02029_46_token,0.1873625430193988
reliable_A09021_22_token,0.1873566735159358
integrity_A30319_34_token,0.1872898940649073
##ting_A07089_5_token,0.18728014725330333
necessary_A19491_5_token,0.18727298363854614
beneficial_A28317_7_token,0.1872389096595151
allow_A21103_3_cls,0.18723781154169675
view_A18042_22_token,0.18721615712626408
entertainment_D03021_38_token,0.18719996262412025
properly_A19366_18_token,0.1871555622072914
help_D01033_28_token,0.18710197790101663
work_A27257_14_token,0.18690999818712653
ensure_A05083_5_token,0.18690245181131782
competition_A30315_18_token,0.18688653057030127
actors_A21227_9_token,0.18681741189098663
safe_A26011_1_token,0.1867811051688744
promote_A21469_4_cls,0.186743902271254
schooling_A21404_11_token,0.18672344041870603
strive_A23006_31_token,0.18671196895354975
##ization_A19460_2_cls,0.18668565406785373
happiness_A27103_21_token,0.18665605283424824
students_A28185_7_token,0.18664889737512125
flourish_A22054_17_token,0.18663671142405142
lifestyle_A21103_12_token,0.18663295417444237
parades_A07051_7_token,0.18660159500340293
people_A18125_7_cls,0.18657257656256357
often_A29394_4_cls,0.1865721856467208
allow_A12305_4_cls,0.1865700881557855
encouraged_A09037_27_token,0.1865586864436777
allows_A05080_12_token,0.18654135035872987
fun_A30315_15_token,0.1865299042278471
people_A27110_16_cls,0.1865110225670519
help_A22354_5_token,0.18650760978015463
tell_A19139_2_token,0.18650528220868606
relieve_A20085_9_token,0.18643760073718876
enable_A27238_2_cls,0.18643287399358915
help_A21469_3_token,0.18642797322505453
relationships_D01033_9_token,0.18639640810285665
help_A09076_20_token,0.18639201407455533
exploited_A29394_5_token,0.18639181381112183
ban_A21227_4_token,0.18637753538872073
##ding_E05146_35_token,0.18634864232114867
society_A30373_5_token,0.18630372828091354
##s_A23002_8_token,0.18615287294084956
comfort_A12199_19_token,0.18613493097502337
##izing_A22354_2_token,0.1861302607431213
people_A20171_4_cls,0.18612858609497895
done_A12148_17_token,0.18611373200254733
many_A18109_20_token,0.18611030267197876
connected_D02029_27_token,0.1861094091405499
get_A21289_34_token,0.18606889115609532
actors_A29394_2_token,0.18606070222821558
regaining_A18284_12_token,0.1860144276018351
prostitutes_A19460_22_token,0.18600776649463147
put_A22353_5_token,0.1859891577460436
help_A18062_4_token,0.18597932591467634
provides_A28500_2_cls,0.18596089565963075
ban_A30272_4_token,0.18590739881053944
entertainment_A21401_9_token,0.18579273055256562
demonstrate_A27168_6_token,0.18579137986158636
able_A07089_15_token,0.18577131316156464
confidence_A20360_16_token,0.18575040619780825
encourage_A27143_4_cls,0.18574857110517068
pressure_A27257_17_token,0.18572669478537587
procedure_A18433_8_token,0.18569288572364903
provide_A21401_24_token,0.18569104312111198
stories_A19139_16_token,0.18568292318063648
focus_D01029_16_token,0.18563020690169682
everyone_A18411_9_token,0.1856001274547342
maintaining_D02029_15_token,0.18558446850876723
recreation_D03021_40_token,0.18558159767289603
talents_D27071_12_token,0.18557490229229384
harmful_A19114_5_token,0.185552847097526
ban_A20132_5_token,0.18553352329418335
events_A21103_30_token,0.18550485780127232
see_A23006_15_token,0.18546072280390657
society_A22354_13_token,0.18540373622402434
often_A29394_4_token,0.18539951168972021
##ze_A22354_10_token,0.18537625413408826
person_A18270_11_token,0.18537591681212398
make_A09053_4_token,0.1853363474492967
represent_A18101_11_token,0.1853246284315421
cheap_A30256_5_token,0.18531864575320126
##ed_A09053_15_token,0.18530338787979583
lacking_A28259_9_token,0.18525468861764166
much_A20469_11_token,0.1851927385605528
support_A22063_26_token,0.18517771801905628
train_A18101_2_token,0.1851752792533084
childhood_A12182_13_token,0.18513688527477476
give_D27071_3_cls,0.18510333034727308
vital_A28327_4_token,0.1850953552023142
life_A30272_17_token,0.1850678541332106
##s_A09002_35_token,0.1850477852742484
others_A30256_28_token,0.18501837156953532
life_A09076_27_token,0.18497095458247334
celebration_A24287_7_token,0.18495572421588588
cancel_A30322_4_token,0.18494386419114187
would_A09031_4_cls,0.18487534859375646
repair_A09076_6_token,0.18484616598284562
##ising_A12440_2_cls,0.184817740094592
provide_A23084_4_token,0.1847881463028306
healthy_A19491_8_cls,0.1847762393149716
others_A07051_25_token,0.18477315266535577
help_A22354_5_cls,0.1847519412723898
ban_A19054_4_token,0.18471958233502614
parades_A30322_6_token,0.18468993770429684
opportunity_A20090_7_token,0.1846765631921834
spread_A29383_6_token,0.18463835737631742
cause_A29262_16_token,0.18458753772689632
athletes_A12095_12_token,0.18454596896572137
human_D01029_59_token,0.18452921901931427
people_A19328_2_cls,0.1844739975810748
comfortable_D01126_67_token,0.18444927939309017
forced_A24011_7_token,0.18444467734929149
treat_A28222_5_token,0.18441181180181535
ban_A12148_4_token,0.18439775870180677
fix_A19331_6_token,0.18438449707183577
happy_A09053_17_token,0.1843458956079132
abolished_A21401_30_token,0.18426592433806244
many_A20294_22_cls,0.18417012499786958
child_A29455_19_token,0.18408559877008987
help_A26011_4_token,0.18407212873495885
##ism_A24287_10_cls,0.1840274165771161
meal_A30256_8_token,0.1840254089572047
need_A21289_2_token,0.18399445194085928
many_A23490_18_token,0.1839400263457028
available_A07073_22_token,0.18389254902052793
enhance_A18389_6_token,0.18385106089073375
make_A09031_5_token,0.1837989999058731
obtain_A24011_31_token,0.1837885025826738
society_A15004_36_token,0.18377565110453256
venue_A21401_22_token,0.1837544922136492
people_A12199_1_token,0.18373106590444313
taken_A27240_12_token,0.1837256123766869
##ts_A22471_29_token,0.18371112474308507
harmful_A07034_10_token,0.1837008588924226
change_A19054_27_token,0.18367572367824764
participate_A24287_16_token,0.18362378790931277
safe_A15004_12_token,0.18359283283173114
see_A23002_26_token,0.18358497159651946
prevented_A19239_17_token,0.18355346667082156
come_A12095_17_token,0.18354615325334261
activities_A18422_4_token,0.18354476480697743
proper_A05093_8_token,0.18353095354437077
##ness_A21401_12_token,0.18351778777932057
take_A09037_16_token,0.18350952404168389
parades_A27369_6_token,0.18348101986810633
##izing_A22129_2_cls,0.18344761666498685
ideas_A27378_6_token,0.18343844586483912
able_A27110_19_token,0.1834175431401098
interference_A27110_29_token,0.18339571935452811
fun_A21103_27_token,0.18338948880613137
surgery_A21199_2_token,0.18336114013020174
##h_A23002_6_cls,0.18331219961768702
excellent_A21401_5_token,0.18318041700881132
attractive_E05146_94_token,0.18314157127439745
know_D02029_40_token,0.18312793597376126
food_A22392_5_token,0.18312755364883299
choices_A21289_11_token,0.18311823034585129
form_A22253_7_token,0.18310796839804364
boost_A18422_8_token,0.18310244824511535
open_A21103_7_token,0.18300577051117345
treat_A23483_6_token,0.18300480995091456
option_A12112_13_token,0.18298282709987995
ensure_A05083_5_cls,0.1829541471095113
disturbance_A29073_32_token,0.18294930384264138
eat_E05146_72_token,0.18293034240255343
everybody_A27168_8_token,0.18289920517231203
feel_A12140_3_token,0.1828923251688682
gather_A12433_14_token,0.18287859463217412
inhuman_D01029_9_token,0.18282235548298176
see_A17004_18_token,0.18277805524033736
surgery_A22382_5_token,0.18267241325238817
freedom_A07032_5_token,0.18266618875316298
cars_A18062_2_token,0.18266073664269689
children_A21227_20_token,0.18264087585769048
bring_A27238_9_cls,0.18262081140140343
fund_A12478_3_token,0.1825977114963842
great_A28500_4_token,0.18250846710746074
eat_A27110_26_token,0.18250334323452522
send_D01013_13_token,0.1824885779645473
freedom_A22054_11_token,0.18248830079367725
experience_A12332_16_token,0.18246580165477796
choices_A30256_33_token,0.1824574536190808
well_A21204_13_token,0.18245494556479008
employment_A23084_5_token,0.18243654260313974
industry_A29394_9_token,0.182428423023513
relaxing_D01126_55_token,0.18240595553072703
##s_A20132_12_cls,0.18239414439215298
wasting_A12292_11_token,0.182354454220912
allow_A12433_3_cls,0.1823529868620878
##sm_A18411_7_token,0.18235109577406988
communities_A21103_37_token,0.182322362068347
safe_A21286_8_token,0.18231953939967335
people_A19239_2_cls,0.182310474807756
food_A12112_24_token,0.18228582229385984
allow_A29455_5_token,0.18226965891405073
study_D01013_10_token,0.1822667595239754
##izing_A22354_2_cls,0.1822608843532919
people_A21289_15_token,0.18225107922241301
build_A21351_4_token,0.18222008140927012
pain_A20085_10_token,0.18219444222525819
option_A19128_6_token,0.18217161803645684
##ters_A27153_4_token,0.18216860299892348
could_A18062_3_cls,0.18213636066481384
child_A12066_12_token,0.18211616341379067
everyone_A18270_1_cls,0.18210353122817147
actors_A18136_3_token,0.18208866243987668
ideas_A18281_19_token,0.18207643176544858
new_A05080_17_token,0.1820420229206125
need_A27369_2_cls,0.18201443605255663
allow_A09021_4_token,0.1819601087869273
allowed_A27240_27_token,0.18191869198144237
discrimination_A15004_22_token,0.18191599873319805
change_D01013_43_token,0.1819142084808942
often_A29262_32_token,0.1819126116080657
something_A18411_12_token,0.18186804359176695
food_A21289_10_token,0.18186147013889475
##ration_A24176_3_cls,0.18185875107321822
##izing_A09031_2_cls,0.1818378738492553
##ized_A07050_5_cls,0.18175456389697672
many_A19491_18_token,0.18173998950402948
damaged_A09076_7_token,0.18171539873376413
many_A23483_21_token,0.18171385060477105
humans_D01029_12_token,0.18168803066221886
eat_A07037_7_token,0.1816876122499988
confidence_A09076_23_token,0.18166492699461087
fix_A26037_28_token,0.18159421197805845
happier_A19239_8_token,0.18158468943469686
wear_A05088_7_token,0.1815576326833097
adults_A19139_21_token,0.18154902905036172
##s_A18042_9_token,0.18154053205274387
bodies_A18325_12_token,0.18151601266298314
helps_A20360_7_token,0.18148871701167912
roles_A30319_8_token,0.1814831926982388
friendly_A12095_6_token,0.18145419516988048
society_A22054_7_token,0.18139535533070744
free_A20412_13_token,0.1813838329999041
lead_A27378_9_token,0.1813662401015799
relationships_D01126_83_token,0.18136266446243388
true_A12305_6_token,0.18134806346698193
ability_A21280_7_token,0.18129104374331018
humans_A20366_7_token,0.18128637521912855
give_A18124_4_token,0.18125593961568467
believe_A12199_5_token,0.18122189801712169
important_A20469_20_token,0.18119939382943748
##ting_A29073_4_token,0.1811854160222152
gives_A12066_4_token,0.18117613536014687
makes_A20171_3_cls,0.18110877083756075
cheap_A30272_10_token,0.18109033032497274
perceived_A19331_8_token,0.1810865092596945
educational_A21204_5_token,0.18099191762718006
animals_A17004_8_token,0.1809779284517217
protected_A30319_23_token,0.18096590114294123
work_A27103_2_token,0.1809645918026696
cars_A12292_2_token,0.1809347605355568
relaxing_A09053_7_token,0.18092852475093252
allow_A22354_17_cls,0.18086170156796774
hurting_A24011_12_token,0.18085867987084758
meal_A30256_18_token,0.18083689036818404
people_A19054_7_token,0.18083317230207194
ban_A29271_4_token,0.18082459151820482
cancelled_A28029_20_token,0.18081166965960402
joy_A28222_17_token,0.1807764892267269
##ity_A21407_3_cls,0.18065011745307877
people_A22354_18_cls,0.1806342708088501
less_A09031_8_token,0.18058341740429582
child_A29455_13_token,0.1805687175223195
many_A23084_7_token,0.18055480220409212
essential_A22382_7_token,0.18053342612176013
important_A09076_4_token,0.1804993550914374
people_A20360_8_cls,0.1804926392802021
res_A28327_5_token,0.18048885524650163
connection_A20134_15_token,0.18047748040620204
support_A07051_5_cls,0.1804591403370015
self_A19050_8_token,0.1804423211740086
provide_A21401_17_cls,0.18040463903494047
products_A05080_18_token,0.1803692054839921
##bly_A28222_14_token,0.1803560271413795
government_A27110_28_token,0.18035508768115027
adopt_A18411_4_cls,0.1803288486791633
lives_A18281_26_token,0.18029460777685144
eaten_A28222_11_token,0.180268499668095
plenty_A26037_11_token,0.18026316022875943
community_A21103_29_token,0.18024607951206176
surgery_A19239_11_token,0.1802358346359373
helps_A21351_3_token,0.1802177047561866
convenient_A22392_4_cls,0.18021386452237068
##h_A18042_7_cls,0.18017852044942087
confidence_A21199_7_token,0.1801474703476775
illnesses_A19349_10_token,0.180142778774431
daily_D02076_17_token,0.18012812564061878
many_A30256_10_token,0.18012463025527145
restaurants_A27110_3_token,0.1801195297276352
many_A20294_22_token,0.18007737069551197
free_A21103_9_token,0.18007725627812446
fun_A18042_27_token,0.17997070502886917
friendly_A30315_17_token,0.1799610182039651
hazardous_A09031_12_token,0.17994573338310166
alleviate_A21292_4_token,0.17992411019054777
increases_A22054_10_cls,0.17985671436228948
aspects_A22471_9_token,0.17985116480281804
valuable_A21206_8_token,0.17976997142428477
feel_A20256_7_token,0.17974909190568042
helped_D02029_12_token,0.17973974835495038
unique_A19366_3_cls,0.179739252255674
person_A22471_13_token,0.17972375276286487
buy_A07089_22_token,0.17971980802782833
##ulous_A22353_27_token,0.17971044567086458
allowed_A18325_5_token,0.17968095949315502
kids_A29262_1_token,0.17964748193592
vital_A28327_4_cls,0.17963112158733502
eat_E05146_6_token,0.17959429614921907
life_A23483_19_token,0.17957819176059736
gives_A12066_4_cls,0.17957577693183518
products_A07089_19_cls,0.17957312121377353
cosmetic_A28259_1_token,0.17955732338196326
limit_A28185_3_token,0.17955493333683623
us_D02029_50_cls,0.17955112770984047
bring_A28472_3_token,0.17949900430558285
illness_A19233_17_token,0.17948543250040952
children_D27071_6_token,0.17947458885138548
meal_A21289_37_token,0.17946766453794188
competition_A12095_7_token,0.17945541529653716
safe_A15004_20_token,0.1793955610045731
ones_A12245_14_token,0.17935869562425438
##ant_A15004_35_token,0.17933004943548936
human_A12066_1_cls,0.17932814028528002
access_A18281_13_token,0.1793033555604105
able_A23002_24_token,0.17928647967400374
want_A19054_25_token,0.1792826951285334
people_D02030_15_cls,0.1792713757495434
play_A23218_21_token,0.17925747396825234
athletes_A18101_1_cls,0.17920749769573324
##s_A21204_2_token,0.1791771480565835
go_D01013_57_token,0.17917529566297202
put_A29262_7_token,0.17917490430335184
emotional_A20469_12_token,0.17915442470013643
people_A12148_11_cls,0.17909498199036247
productivity_A30394_19_token,0.17900034325076683
receive_D01124_39_token,0.17899724676414816
